occurrenceID,eventDate,date_year,month,decimalLatitude,decimalLongitude,sst,sss,datasetName,basisOfRecord,coordinateUncertaintyInMeters,season
396015,2023-10-17 10:21:46+00:00,2023,10,36.822083,-121.856657,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
396009,2023-10-17 10:16:00+00:00,2023,10,36.822083,-121.856657,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337491,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337492,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337486,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337488,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337487,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337489,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337490,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
337484,2022-11-04 13:31:59+00:00,2022,11,36.636604,-121.85664,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
400720,2023-11-03 09:39:23+00:00,2023,11,36.824472,-121.856632,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Autumn
43763,2018-08-09 10:37:44+00:00,2018,8,36.79161,-121.856624,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
296202,2022-05-29 10:42:47+00:00,2022,5,36.793692,-121.856622,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
222721,2021-08-31 14:15:46+00:00,2021,8,36.74352,-121.856618,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
139276,2020-09-19 14:56:08+00:00,2020,9,36.714533,-121.856615,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
42925,2018-07-29 11:01:41+00:00,2018,7,36.705171,-121.85661,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
305936,2022-04-30 11:57:49+00:00,2022,4,36.822488,-121.856602,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
267839,2016-11-17 09:23:00+00:00,2016,11,36.625,-121.8566,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
113461,2020-05-02 13:14:30+00:00,2020,5,36.767202,-121.852868,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
543340,2025-04-18 09:55:29+00:00,2025,4,36.703285,-121.852863,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
269208,2018-09-04 11:22:00+00:00,2018,9,36.6716,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
269209,2018-09-04 11:22:00+00:00,2018,9,36.6716,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
268121,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268122,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268123,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
399606,2023-10-30 09:46:26+00:00,2023,10,36.773735,-121.852861,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Autumn
64271,2019-05-27 10:30:14+00:00,2019,5,36.814792,-121.85286,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
268119,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268117,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268120,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268118,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268124,2017-07-31 08:40:00+00:00,2017,7,36.6933,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268147,2017-08-02 08:45:00+00:00,2017,8,36.7166,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268146,2017-08-02 08:45:00+00:00,2017,8,36.7166,-121.8566,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
563675,2025-07-14 09:57:40+00:00,2025,7,36.716468,-121.852853,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
289303,2022-03-25 11:35:13+00:00,2022,3,36.669667,-121.852691,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
267028,2015-08-22 10:25:00+00:00,2015,8,36.7816,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
45559,2018-09-05 12:42:13+00:00,2018,9,36.815027,-121.852849,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
267029,2015-08-22 10:25:00+00:00,2015,8,36.7816,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
267031,2015-08-22 10:25:00+00:00,2015,8,36.7816,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
562176,2025-07-06 15:22:07+00:00,2025,7,36.670588,-121.852843,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
267032,2015-08-22 10:25:00+00:00,2015,8,36.7816,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
267034,2015-08-22 10:25:00+00:00,2015,8,36.7816,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
267030,2015-08-22 10:25:00+00:00,2015,8,36.7816,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
267033,2015-08-22 10:25:00+00:00,2015,8,36.7816,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
155004,2020-11-25 10:42:59+00:00,2020,11,36.785723,-121.852835,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
44845,2018-08-28 12:14:03+00:00,2018,8,36.693788,-121.85283,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
265760,2014-05-25 11:04:00+00:00,2014,5,36.7933,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
28018,2017-09-27 16:54:45+00:00,2017,9,36.805527,-121.852825,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
265758,2014-05-25 11:04:00+00:00,2014,5,36.7933,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
265759,2014-05-25 11:04:00+00:00,2014,5,36.7933,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
266462,2014-10-24 15:11:00+00:00,2014,10,36.795,-121.8566,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
246743,2014-06-02 10:03:00+00:00,2014,6,36.7997,-121.8528,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
60170,2019-03-15 10:34:06+00:00,2019,3,36.818144,-121.852798,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
60173,2019-03-15 12:35:52+00:00,2019,3,36.818144,-121.852798,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
60172,2019-03-15 12:35:36+00:00,2019,3,36.818144,-121.852798,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
60171,2019-03-15 12:28:55+00:00,2019,3,36.818144,-121.852798,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
187775,2018-11-08 10:46:37+00:00,2018,11,36.714286,-121.852763,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
183123,2018-09-17 14:36:36+00:00,2018,9,36.748446,-121.852763,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
44381,2018-08-21 11:56:02+00:00,2018,8,36.746415,-121.852758,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
44390,2018-08-21 11:56:28+00:00,2018,8,36.746415,-121.852758,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
20326,2017-07-16 11:14:48+00:00,2017,7,36.715532,-121.852757,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
45401,2018-09-04 15:19:59+00:00,2018,9,36.794678,-121.852755,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
21493,2017-08-11 08:50:13+00:00,2017,8,36.794465,-121.852743,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
225802,2021-09-17 14:13:14+00:00,2021,9,36.782022,-121.85273,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
287493,2022-03-18 09:54:48+00:00,2022,3,36.825357,-121.85273,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
21287,2017-08-02 13:13:15+00:00,2017,8,36.802137,-121.852723,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
21781,2017-08-18 15:02:36+00:00,2017,8,36.789297,-121.85272,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
21776,2017-08-18 15:02:38+00:00,2017,8,36.789297,-121.85272,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
45400,2018-09-04 15:01:41+00:00,2018,9,36.79471,-121.852717,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
69411,2019-07-24 15:02:44+00:00,2019,7,36.690052,-121.852712,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268889,2018-06-21 10:12:00+00:00,2018,6,36.7134,-121.8527,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
44382,2018-08-21 11:56:14+00:00,2018,8,36.74631,-121.8527,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
246744,2014-06-01 10:22:00+00:00,2014,6,36.7916,-121.8527,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
521106,2025-01-11 12:23:23+00:00,2025,1,36.767268,-121.852694,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
289305,2022-03-25 12:40:14+00:00,2022,3,36.669667,-121.852691,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
289302,2022-03-25 11:29:49+00:00,2022,3,36.669667,-121.852691,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
289304,2022-03-25 12:18:30+00:00,2022,3,36.669667,-121.852691,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
289306,2022-03-25 12:43:24+00:00,2022,3,36.669667,-121.852691,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
241041,2019-07-20 09:00:16+00:00,2019,7,36.740855,-121.852682,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
45556,2018-09-05 12:39:26+00:00,2018,9,36.815693,-121.852676,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
20325,2017-07-16 11:14:03+00:00,2017,7,36.715482,-121.852663,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
70637,2019-08-05 10:59:00+00:00,2019,8,36.673888,-121.852658,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
45557,2018-09-05 12:41:43+00:00,2018,9,36.815146,-121.852658,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
543339,2025-04-18 09:55:29+00:00,2025,4,36.704093,-121.852655,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
365506,2023-06-02 13:47:04+00:00,2023,6,36.697564,-121.852646,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
365504,2023-06-02 14:27:47+00:00,2023,6,36.697564,-121.852646,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
365505,2023-06-02 14:51:51+00:00,2023,6,36.697564,-121.852646,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
168109,2018-09-12 11:09:49+00:00,2018,9,36.796501,-121.852646,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
183124,2018-09-17 14:37:00+00:00,2018,9,36.748288,-121.852638,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
128723,2020-07-14 17:31:03+00:00,2020,7,36.673113,-121.852632,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
128726,2020-07-14 17:34:56+00:00,2020,7,36.673113,-121.852632,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
395782,2023-10-15 12:10:40+00:00,2023,10,36.813217,-121.852627,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
46337,2018-09-25 11:17:05+00:00,2018,9,36.796018,-121.85262,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
28763,2017-08-11 09:50:10+00:00,2017,8,36.794493,-121.852612,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
475500,2024-07-16 09:47:36+00:00,2024,7,36.771768,-121.85261,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
23982,2017-09-27 17:02:13+00:00,2017,9,36.8049,-121.85261,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
65313,2018-05-03 11:40:58+00:00,2018,5,36.742884,-121.852609,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
561435,2025-07-04 14:41:56+00:00,2025,7,36.662772,-121.852602,12.9,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
266998,2015-08-16 14:10:00+00:00,2015,8,36.6718,-121.8526,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268742,2018-01-11 11:00:00+00:00,2018,1,36.7181,-121.8526,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
255991,2021-10-30 12:40:10+00:00,2021,10,36.829206,-121.8526,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Autumn
5644,2015-03-15 10:30:00+00:00,2015,3,36.8984,-121.8526,12.74,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Spring
605845,2025-11-01 11:47:05+00:00,2025,11,36.736106,-121.852592,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
562171,2025-07-06 14:28:59+00:00,2025,7,36.673792,-121.852588,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
543342,2025-04-18 09:55:29+00:00,2025,4,36.700387,-121.852583,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
143615,2020-10-19 11:10:10+00:00,2020,10,36.776405,-121.852575,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
113462,2020-05-02 13:14:32+00:00,2020,5,36.76786,-121.85257,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
113463,2020-05-02 13:14:35+00:00,2020,5,36.76786,-121.85257,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
50522,2018-08-22 14:24:30+00:00,2018,8,36.700053,-121.852547,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
45006,2018-08-22 12:48:46+00:00,2018,8,36.700053,-121.852547,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
50521,2018-08-22 14:24:30+00:00,2018,8,36.700053,-121.852547,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
128732,2020-07-14 17:35:20+00:00,2020,7,36.672988,-121.852538,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
128727,2020-07-14 17:39:33+00:00,2020,7,36.672988,-121.852538,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
543341,2025-04-18 09:55:29+00:00,2025,4,36.700555,-121.852527,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
27992,2017-08-28 10:47:44+00:00,2017,8,36.788655,-121.852523,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
70636,2019-08-05 10:55:14+00:00,2019,8,36.674325,-121.852517,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
231348,2021-09-26 10:50:33+00:00,2021,9,36.76038,-121.852515,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
451993,2024-04-27 11:53:45+00:00,2024,4,36.813048,-121.852513,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
269432,2018-10-28 09:39:00+00:00,2018,10,36.7471,-121.8525,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
27993,2017-08-28 10:47:51+00:00,2017,8,36.788428,-121.852493,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
27994,2017-08-28 10:47:53+00:00,2017,8,36.788428,-121.852493,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
27995,2017-08-28 10:47:56+00:00,2017,8,36.788428,-121.852493,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
183125,2018-09-17 14:37:20+00:00,2018,9,36.748142,-121.852492,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
448017,2024-03-31 10:10:32+00:00,2024,3,36.76694,-121.85249,12.78,32.86,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
46302,2018-09-24 09:30:05+00:00,2018,9,36.705253,-121.852481,12.84,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
